"ReleaseVersion","InfRelativePath","DeviceDescription","HardwareId","IdentifierKind","IdentifierType","CompatibleIds","InstallSection","ServerProfile","AsPublishedStatus","ServerProjectionStatus","DeviceSelection","StaticAssessment","KmdfRequired","KmdfAssessment","UmdfRequired","UmdfAssessment"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdwirelessbutton.inf","AMD Wireless Button Driver","ACPI\AMDI0051","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdwirelessbutton_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdwirelessbutton.inf","AMD Wireless Button Driver","ACPI\AMDI0051","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdwirelessbutton_DeviceWin11","windows-server-2022","NativeApplicable","NotRequired","No","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdwirelessbutton.inf","AMD Wireless Button Driver","ACPI\AMDI0051","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdwirelessbutton_DeviceWin11","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\amdwirelessbutton.inf","AMD Wireless Button Driver","ACPI\AMDI0051","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdwirelessbutton_Device","windows-server-2025","NativeApplicable","NotRequired","No","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\ams_mailboxdrv.inf","AMS-MailBoxDrv","ACPI\AMDI0090","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMS-MailBoxDrv_Device","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\ams_mailboxdrv.inf","AMS-MailBoxDrv","ACPI\AMDI0090","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMS-MailBoxDrv_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\ams_mailboxdrv.inf","AMS-MailBoxDrv","ACPI\AMDI0090","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMS-MailBoxDrv_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\ams_mailboxdrv.inf","AMS-MailBoxDrv","ACPI\AMDI0090","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AMS-MailBoxDrv_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\plutonnull.inf","AMD NULL Driver for Microsoft Pluton Security Processor","ACPI\MSFT0200","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Null_Pluton_Device","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\plutonnull.inf","AMD NULL Driver for Microsoft Pluton Security Processor","ACPI\MSFT0200","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Null_Pluton_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\plutonnull.inf","AMD NULL Driver for Microsoft Pluton Security Processor","ACPI\MSFT0200","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Null_Pluton_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\plutonnull.inf","AMD NULL Driver for Microsoft Pluton Security Processor","ACPI\MSFT0200","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Null_Pluton_Device","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4353","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4353","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4353","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4353","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4363","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4363","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4363","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4363","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4372","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4372","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4372","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4372","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4385","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4385","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4385","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1002&DEV_4385","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_780B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_780B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_780B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_780B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\smbusamd.inf","AMD SMBus","PCI\VEN_1022&DEV_790B","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","AMDSMBus64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\usbfilter.inf","AMD USB Filter Driver","{36FC9E60-C465-11CF-8056-444553540000}\usbfilter","DeviceClassSpecificId","Device-class-specific ID","","usbfilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\usbfilter.inf","AMD USB Filter Driver","{36FC9E60-C465-11CF-8056-444553540000}\usbfilter","DeviceClassSpecificId","Device-class-specific ID","","usbfilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\usbfilter.inf","AMD USB Filter Driver","{36FC9E60-C465-11CF-8056-444553540000}\usbfilter","DeviceClassSpecificId","Device-class-specific ID","","usbfilter","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\usbfilter.inf","AMD USB Filter Driver","{36FC9E60-C465-11CF-8056-444553540000}\usbfilter","DeviceClassSpecificId","Device-class-specific ID","","usbfilter","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\zenpromnf.inf","ZenProM S0i3 Network Filter","ZenProMnf","NetworkSoftwareComponentId","Network software component ID","","Install","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\zenpromnf.inf","ZenProM S0i3 Network Filter","ZenProMnf","NetworkSoftwareComponentId","Network software component ID","","Install","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\zenpromnf.inf","ZenProM S0i3 Network Filter","ZenProMnf","NetworkSoftwareComponentId","Network software component ID","","Install","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.07.16.1035","d3_Data1.cab_f8f372fbfc6d\zenpromnf.inf","ZenProM S0i3 Network Filter","ZenProMnf","NetworkSoftwareComponentId","Network software component ID","","Install","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amd3dvcache.inf","AMD 3D V-Cache Performance Optimizer","ACPI\AMDI0101","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Amd3dvcache_Device","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amd3dvcache.inf","AMD 3D V-Cache Performance Optimizer","ACPI\AMDI0101","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Amd3dvcache_Device","windows-server-2019","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amd3dvcache.inf","AMD 3D V-Cache Performance Optimizer","ACPI\AMDI0101","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Amd3dvcache_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amd3dvcache.inf","AMD 3D V-Cache Performance Optimizer","ACPI\AMDI0101","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","Amd3dvcache_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdappcompat.inf","AMD Application Compatibility Database","ACPI\AMDI0204","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAppCompat_Device","windows-server-2016","NotApplicableByBuild","NoProjectionCandidate","No(Build)","NotApplicable","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdappcompat.inf","AMD Application Compatibility Database","ACPI\AMDI0204","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAppCompat_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdappcompat.inf","AMD Application Compatibility Database","ACPI\AMDI0204","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAppCompat_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdappcompat.inf","AMD Application Compatibility Database","ACPI\AMDI0204","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAppCompat_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\AMDI0050","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\AMDI0050","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\AMDI0050","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\AMDI0050","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\ASD0001","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\ASD0001","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\ASD0001","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdas4.inf","AmdAS4 Device","ACPI\ASD0001","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","AmdAS4","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC001","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC001","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC001","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC001","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC002","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC002","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC002","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC002","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC003","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC003","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC003","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"8.05.04.516","d3_Data1.cab_22cefad0ba7d\amdcir.inf","AMD CIR Driver","*AMDC003","GenericHardwareId","Generic PnP hardware ID","","AMDCIR64","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
