"ReleaseVersion","ArtifactRole","InfRelativePath","Server","StaticAssessment","CanonicalStaticAssessment","SelectedHardwareIdCount","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","RuntimeCompatibility"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdpcibridge\amdpcibridgeextension.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0196283.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0196283.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0196283.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u0196283.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Display\WT6A_INF\amdxe\amdxe.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\RadeonLED\WT64A\amdusbledfd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"25.12.1","Main","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\SBDrv\AMDUCSI\WT64A\amducsi.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2019","REVIEW_REQUIRED","WdfRequirementReview","7","7","7","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","7","7","7","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","7","7","7","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","6","6","6","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","3","3","3","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPHpd\WT64A\amdacphpd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"24.12.1","RDNA","d0_whql-amd-software-adrenalin-edition-24.12.1-win10-win11-dec-rdna.exe_55eb3002898e\Packages\Drivers\Audio\ACPHpd\WT64A\amdacphpd.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
